zpid,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,homeType,daysOnZillow,zestimate,rentZestimate,timeOnZillow,taxAssessedValue,lotAreaValue,dateSold,CalendarYear built,Price Square FeetPrice/sqft,HasFlooring,HasHeating,HasCooling,GarageSpaces,HasLaundary,FirePlaces,HasPool,HasSecurity,Stories,Livability,Crime,Employment,Housing,Schools
2068607404,717 W California Way,94062,Redwood City,CA,37.457194,-122.274222,2695000.0,2,3,1780.0,SINGLE_FAMILY,21,2942300.0,5669.0,2021-09-04 00:18:00.000000,514005.0,11800.000000000002,,1968,1514.0,No,Yes,Yes,1,Yes,0,No,No,0,73,B+,B+,C+,D-
82948954,115 Cypress St,94061,Redwood City,CA,37.471739,-122.22179399999999,6580000.0,2,3,15340.0,MULTI_FAMILY,21,6580000.0,15513.0,2021-09-03 09:18:00.000000,2463087.0,15002.0,2011-03-18 07:00:00.000000,1961,429.0,Yes,Yes,No,0,Yes,0,No,Yes,0,73,B+,B+,C+,D-
82961415,219 Jackson Ave,94061,Redwood City,CA,37.480651,-122.23080800000001,3950000.0,2,3,6850.0,MULTI_FAMILY,23,3950000.0,5358.0,2021-09-02 00:54:00.000000,3500000.0,6599.0,2020-10-20 07:00:00.000000,1960,577.0,No,Yes,Yes,1,No,0,No,No,0,73,B+,B+,C+,D-
15566598,97 Willow St,94063,Redwood City,CA,37.476653000000006,-122.219773,2299000.0,6,6,2823.0,SINGLE_FAMILY,24,2367300.0,3517.0,2021-08-31 10:11:00.000000,1050000.0,4800.0,2020-12-02 08:00:00.000000,1915,814.0,Yes,Yes,Yes,0,Yes,0,No,Yes,0,73,B+,B+,C+,D-
15564237,1424 Hopkins Ave,94062,Redwood City,CA,37.486167,-122.241949,2498000.0,5,8,3540.0,SINGLE_FAMILY,27,2542800.0,8352.0,2021-08-28 07:48:00.000000,1124421.0,8712.0,2010-08-31 07:00:00.000000,1967,706.0,Yes,Yes,No,1,Yes,0,No,Yes,0,73,B+,B+,C+,D-
2068684281,501 Cleveland St,94062,Redwood City,CA,37.48035,-122.23471299999999,1975000.0,4,4,1875.0,TOWNHOUSE,28,2134800.0,6090.0,2021-08-27 23:48:00.000000,514005.0,31877.0,,2021,1053.0,Yes,Yes,Yes,1,Yes,0,No,No,0,73,B+,B+,C+,D-
2068684321,477 Harrison Ave,94062,Redwood City,CA,37.480518,-122.23456599999999,1650000.0,4,3,1531.0,TOWNHOUSE,28,1777300.0,4435.0,2021-08-27 23:44:00.000000,514005.0,31877.0,,2021,1078.0,Yes,Yes,Yes,1,Yes,0,No,No,0,73,B+,B+,C+,D-
2068684385,489 Harrison Ave,94062,Redwood City,CA,37.480435,-122.23464799999999,1875000.0,4,3,1869.0,TOWNHOUSE,28,2027400.0,5951.0,2021-08-27 23:38:00.000000,514005.0,31877.0,,2021,1003.0,Yes,Yes,Yes,1,Yes,0,No,No,0,73,B+,B+,C+,D-
2068684463,453 Harrison Ave,94062,Redwood City,CA,37.480684000000004,-122.234402,1799000.0,3,3,1669.0,TOWNHOUSE,28,1943800.0,4949.0,2021-08-27 23:33:00.000000,514005.0,31877.0,,2021,1078.0,Yes,Yes,Yes,1,Yes,0,No,No,0,73,B+,B+,C+,D-
82960477,131 Cerrito Ave,94061,Redwood City,CA,37.450143,-122.23016100000001,4488000.0,2,3,6914.0,MULTI_FAMILY,30,4024900.0,8868.0,2021-08-26 00:02:00.000000,3833709.0,9439.0,2019-06-06 07:00:00.000000,1960,649.0,Yes,Yes,Yes,0,No,0,No,Yes,0,73,B+,B+,C+,D-
15576116,1321 Valota Rd,94061,Redwood City,CA,37.466615999999995,-122.234756,1825000.0,3,5,2390.0,SINGLE_FAMILY,30,2017500.0,4393.0,2021-08-25 08:28:08.000000,1076352.0,7927.0,2008-04-14 07:00:00.000000,1949,764.0,Yes,Yes,Yes,3,Yes,2,No,No,0,73,B+,B+,C+,D-
15565914,518 Cedar St,94063,Redwood City,CA,37.48281,-122.221916,2188000.0,2,3,2276.0,MULTI_FAMILY,31,2309555.0,2243.0,2021-08-24 06:08:00.000000,2130000.0,5000.0,2020-12-07 08:00:00.000000,1940,961.0,Yes,Yes,No,0,Yes,0,No,No,0,73,B+,B+,C+,D-
89225620,1028 Lakeview Way,94062,Redwood City,CA,37.457521,-122.258393,4180000.0,4,5,3774.0,SINGLE_FAMILY,36,4211389.0,9822.0,2021-08-19 14:21:00.000000,2502820.0,14300.0,2013-03-18 07:00:00.000000,2012,1108.0,Yes,Yes,Yes,1,Yes,0,No,Yes,0,73,B+,B+,C+,D-
2070196004,3499 E Bayshore Rd #114,94063,Redwood City,CA,37.485957,-122.189998,150000.0,1,4,500.0,MANUFACTURED,36,150000.0,2741.0,2021-08-19 01:58:00.000000,514005.0,286533.7060621498,,1961,300.0,No,No,No,0,No,0,No,No,0,73,B+,B+,C+,D-
15636599,1614 Hudson St APT 311,94061,Redwood City,CA,37.468993,-122.224501,545000.0,1,1,606.0,CONDO,37,559100.0,2298.0,2021-08-19 01:18:00.000000,593913.0,53800.0,2018-08-08 07:00:00.000000,1964,899.0,No,Yes,No,0,Yes,0,No,Yes,0,73,B+,B+,C+,D-
15574619,441 Upton St,94062,Redwood City,CA,37.472035,-122.248072,1098000.0,1,2,780.0,SINGLE_FAMILY,37,1213000.0,3295.0,2021-08-18 11:37:00.000000,888255.0,2748.0,2015-02-13 08:00:00.000000,1953,1408.0,Yes,Yes,No,1,Yes,0,No,No,0,73,B+,B+,C+,D-
15568520,3749 Hoover St,94063,Redwood City,CA,37.483724,-122.184701,1348000.0,2,3,1208.0,SINGLE_FAMILY,37,1445143.0,4300.0,2021-08-18 10:17:00.000000,71828.0,5998.0,2021-04-21 07:00:00.000000,1948,1116.0,Yes,Yes,No,1,Yes,0,No,No,0,73,B+,B+,C+,D-
15566787,622 Flynn Ave,94063,Redwood City,CA,37.482296999999996,-122.21275200000001,1395000.0,2,4,1700.0,SINGLE_FAMILY,39,1488690.0,4929.0,2021-08-16 04:24:00.000000,598848.0,5000.0,1998-10-23 07:00:00.000000,1946,821.0,Yes,Yes,Yes,1,Yes,0,No,No,0,73,B+,B+,C+,D-
15635245,1252 Woodside Rd,94061,Redwood City,CA,37.458767,-122.227593,895000.0,2,2,1360.0,CONDO,41,926949.0,4034.0,2021-08-14 22:28:00.000000,527287.0,1655.0,2011-04-07 07:00:00.000000,1974,658.0,No,Yes,Yes,0,Yes,0,No,No,0,73,B+,B+,C+,D-
15577028,437 E Oakwood Blvd,94061,Redwood City,CA,37.467366999999996,-122.214302,1580000.0,2,3,1450.0,SINGLE_FAMILY,41,1580000.0,4464.0,2021-08-14 04:12:00.000000,1145920.0,7845.0,2012-04-18 07:00:00.000000,1957,1090.0,Yes,Yes,Yes,3,Yes,0,No,No,0,73,B+,B+,C+,D-
15566289,416 Poplar Ave,94061,Redwood City,CA,37.473086,-122.22596499999999,1898000.0,2,3,2733.0,MULTI_FAMILY,42,1960300.0,2100.0,2021-08-14 00:44:00.000000,1715522.0,5758.0,2016-11-22 08:00:00.000000,1958,694.0,Yes,Yes,No,3,Yes,0,No,Yes,0,73,B+,B+,C+,D-
15574704,524 Alameda De Las Pulgas,94062,Redwood City,CA,37.470372999999995,-122.248267,1625000.0,2,3,1270.0,SINGLE_FAMILY,69,1699285.0,4914.0,2021-07-17 05:48:00.000000,785406.0,6050.0,2004-07-16 07:00:00.000000,1947,1280.0,Yes,Yes,No,1,Yes,0,No,No,0,73,B+,B+,C+,D-
15578775,401 2nd Ave,94063,Redwood City,CA,37.474081,-122.206929,995000.0,2,3,675.0,MULTI_FAMILY,73,1062200.0,1995.0,2021-07-13 04:32:00.000000,167560.0,3663.0,,1948,1474.0,No,No,No,5,No,0,No,No,0,73,B+,B+,C+,D-
15566994,2815 Curtis Ave,94063,Redwood City,CA,37.474752,-122.210796,1050000.0,2,3,1136.0,MULTI_FAMILY,87,1110236.0,2508.0,2021-06-29 10:38:00.000000,953417.0,3798.0,2018-03-27 07:00:00.000000,1945,924.0,Yes,Yes,No,3,No,0,No,No,0,73,B+,B+,C+,D-
15636114,2824 Marlborough Ave APT 2,94063,Redwood City,CA,37.471239000000004,-122.212154,555000.0,1,2,650.0,CONDO,99,555000.0,2614.0,2021-06-17 14:29:49.000000,552383.0,5293.0,2018-08-22 07:00:00.000000,1980,854.0,No,Yes,No,1,Yes,0,No,No,0,73,B+,B+,C+,D-
125095582,3718 Laurel Way,94062,Redwood City,CA,37.466684,-122.25561,3500000.0,4,4,3205.0,SINGLE_FAMILY,105,3500000.0,8563.0,2021-06-11 11:32:00.000000,1951945.0,8319.0,2014-11-05 08:00:00.000000,2014,1092.0,Yes,Yes,Yes,1,Yes,0,No,No,0,73,B+,B+,C+,D-
15592553,154 Belmont Ave,94061,Redwood City,CA,37.455213,-122.22731499999999,1672500.0,1,2,1550.0,MULTI_FAMILY,107,1450500.0,4066.0,2021-06-09 05:29:26.000000,157919.0,4600.0,,1936,1079.0,Yes,Yes,No,5,No,0,No,No,0,73,B+,B+,C+,D-
2096628986,3015 E Bayshore Rd SPACE 114,94063,Redwood City,CA,37.487189,-122.199818,295000.0,2,3,952.0,MANUFACTURED,108,295000.0,3709.0,2021-06-08 05:04:00.000000,514005.0,286533.7060621498,,2015,310.0,No,Yes,Yes,0,No,0,No,No,0,73,B+,B+,C+,D-
82960451,720 Elm St,94063,Redwood City,CA,37.485240999999995,-122.222278,2168000.0,2,3,3102.0,MULTI_FAMILY,117,2231000.0,2024.0,2021-05-30 04:44:00.000000,1879506.0,5000.0,2018-02-13 08:00:00.000000,1938,699.0,Yes,Yes,Yes,0,No,0,No,Yes,0,73,B+,B+,C+,D-
15592844,554 Beresford Ave,94061,Redwood City,CA,37.451044,-122.220803,2750000.0,5,5,3415.0,SINGLE_FAMILY,133,2733562.0,9745.0,2021-05-14 14:08:00.000000,502326.0,6200.0,,1978,805.0,Yes,Yes,No,2,Yes,0,No,Yes,0,73,B+,B+,C+,D-
15566997,341 Dumbarton Ave,94063,Redwood City,CA,37.474978,-122.20965600000001,1699000.0,2,3,3086.0,MULTI_FAMILY,147,1701228.0,2856.0,2021-05-01 01:42:00.000000,750545.0,5000.0,,2009,551.0,Yes,Yes,No,4,No,0,No,Yes,0,73,B+,B+,C+,D-
15571993,3765 Laurel Way,94062,Redwood City,CA,37.465676,-122.257726,1748000.0,2,2,1170.0,SINGLE_FAMILY,171,1840500.0,4140.0,2021-04-06 11:47:00.000000,385174.0,16008.0,1997-04-15 07:00:00.000000,1947,1494.0,No,Yes,No,1,No,0,No,No,0,73,B+,B+,C+,D-
15578750,3240 Fair Oaks Ave,94063,Redwood City,CA,37.477627000000005,-122.20062800000001,1395000.0,1,2,890.0,SINGLE_FAMILY,245,1369166.0,3349.0,2021-01-23 00:32:00.000000,697218.0,7501.0,2004-10-26 07:00:00.000000,1922,1567.0,No,Yes,No,1,No,0,No,No,0,73,B+,B+,C+,D-
18502433,2527 Groveview Dr,94806,Richmond,CA,37.97866,-122.33853300000001,549800.0,3,3,1462.0,CONDO,0,549800.0,4500.0,2021-09-25 05:43:17.000000,306238.0,286533.7060621498,2000-12-29 08:00:00.000000,1985,376.0,Yes,Yes,Yes,2,Yes,1,Yes,No,2,53,F,D,C-,F
18548719,1200 Brickyard Way APT 107,94801,Richmond,CA,37.912690999999995,-122.380269,549000.0,2,2,1291.0,CONDO,0,651100.0,2999.0,2021-09-25 03:43:22.000000,257569.0,286533.7060621498,1994-09-14 07:00:00.000000,1988,425.0,Yes,Yes,No,2,Yes,1,Yes,Yes,1,53,F,D,C-,F
18534447,264 S 44th St,94804,Richmond,CA,37.928290999999994,-122.327793,575000.0,1,3,1150.0,SINGLE_FAMILY,0,491500.0,3027.0,2021-09-25 02:58:11.000000,63812.0,4300.0,,1948,500.0,Yes,Yes,No,1,Yes,0,No,No,1,53,F,D,C-,F
18519992,3430 Grasswood Dr,94803,Richmond,CA,37.974024,-122.28501399999999,815000.0,2,3,1283.0,SINGLE_FAMILY,0,721800.0,3363.0,2021-09-25 02:18:18.000000,382808.0,10800.0,2000-09-13 07:00:00.000000,1961,635.0,Yes,Yes,Yes,2,Yes,1,No,Yes,1,53,F,D,C-,F
95433021,330 28th St,94804,Richmond,CA,37.935664,-122.341604,828000.0,2,3,2518.0,SINGLE_FAMILY,0,769900.0,4462.0,2021-09-25 02:03:25.000000,10233.0,7500.0,,1941,329.0,Yes,Yes,No,2,Yes,2,No,Yes,3,53,F,D,C-,F
18523097,4717 Upland Dr,94803,Richmond,CA,37.962103000000006,-122.29710800000001,729000.0,3,4,1624.0,SINGLE_FAMILY,0,769100.0,3499.0,2021-09-24 23:18:21.000000,541356.0,5800.0,2017-07-12 07:00:00.000000,1957,449.0,Yes,Yes,No,2,Yes,1,No,No,2,53,F,D,C-,F
18535474,4592 Berk Ave,94804,Richmond,CA,37.922452,-122.326128,748000.0,2,4,1490.0,SINGLE_FAMILY,0,748000.0,4500.0,2021-09-24 14:48:08.000000,201204.0,5250.0,2011-01-28 08:00:00.000000,1969,502.0,Yes,Yes,No,2,Yes,1,No,Yes,1,53,F,D,C-,F
18517810,1231 Greenway Dr,94803,Richmond,CA,37.980988,-122.31395400000001,789000.0,3,5,2241.0,SINGLE_FAMILY,0,786400.0,3949.0,2021-09-24 12:28:08.000000,408594.0,4050.0,2014-12-09 08:00:00.000000,1975,352.0,Yes,Yes,No,2,Yes,1,No,Yes,2,53,F,D,C-,F
67399933,2468 Diane Dr,94803,Richmond,CA,37.966083000000005,-122.293434,1050000.0,3,3,2508.0,SINGLE_FAMILY,0,985000.0,4125.0,2021-09-24 07:18:15.000000,667664.0,15245.999999999998,2003-06-25 07:00:00.000000,2003,419.0,Yes,Yes,No,2,Yes,1,No,Yes,1,53,F,D,C-,F
82860623,3303 Jetty Dr,94804,Richmond,CA,37.917738,-122.345051,699000.0,3,3,1331.0,CONDO,0,721200.0,3262.0,2021-09-24 02:48:08.000000,365518.0,2125.0,,2007,525.0,Yes,Yes,Yes,2,Yes,0,No,No,3,53,F,D,C-,F
68043241,143 Marina Lakes Dr,94804,Richmond,CA,37.911891,-122.341274,349000.0,1,1,533.0,CONDO,1,356700.0,2100.0,2021-09-24 00:48:27.000000,138321.0,2144.0,2010-04-28 07:00:00.000000,1992,655.0,Yes,Yes,No,0,Yes,0,Yes,Yes,1,53,F,D,C-,F
72555906,49 Shoreline Ct,94804,Richmond,CA,37.911178,-122.342428,359000.0,1,1,549.0,CONDO,1,369400.0,2100.0,2021-09-23 23:53:12.000000,262471.0,2125.0,2016-03-15 07:00:00.000000,1990,654.0,Yes,Yes,No,0,Yes,0,Yes,Yes,1,53,F,D,C-,F
18534376,4232 Ohio Ave,94804,Richmond,CA,37.930411,-122.32907,635000.0,2,4,1120.0,SINGLE_FAMILY,1,640200.0,2962.0,2021-09-23 21:23:12.000000,325749.0,3700.0,2016-06-09 07:00:00.000000,1972,567.0,Yes,Yes,No,2,Yes,0,No,No,1,53,F,D,C-,F
18544175,1029 Pennsylvania Ave,94801,Richmond,CA,37.942324,-122.359268,550000.0,2,3,976.0,SINGLE_FAMILY,1,549000.0,2900.0,2021-09-23 08:53:17.000000,247026.0,5500.0,2021-01-25 08:00:00.000000,1938,564.0,Yes,Yes,No,1,Yes,0,No,Yes,1,53,F,D,C-,F
18531289,5601 Santa Cruz Ave,94804,Richmond,CA,37.907056,-122.312477,729999.0,1,2,1172.0,SINGLE_FAMILY,1,931200.0,2685.0,2021-09-23 05:18:10.000000,600000.0,7500.0,2021-05-27 07:00:00.000000,1951,623.0,Yes,Yes,No,1,Yes,0,No,Yes,1,53,F,D,C-,F
18537591,3715 Cerrito Ave,94805,Richmond,CA,37.940458,-122.33226,695000.0,2,3,1552.0,SINGLE_FAMILY,1,826600.0,3569.0,2021-09-23 04:18:14.000000,568692.0,4080.0,2016-03-29 07:00:00.000000,1941,448.0,Yes,Yes,No,0,Yes,0,No,No,0,53,F,D,C-,F
68043286,197 Marina Lakes Dr,94804,Richmond,CA,37.912534,-122.34187800000001,465000.0,1,2,847.0,CONDO,1,516000.0,2614.0,2021-09-23 03:33:11.000000,232072.0,2124.0,2012-09-21 07:00:00.000000,1992,549.0,Yes,Yes,No,0,Yes,1,Yes,Yes,1,53,F,D,C-,F
18502475,3724 Northridge Dr,94806,Richmond,CA,37.982921999999995,-122.33542800000001,529900.0,2,2,1319.0,TOWNHOUSE,1,561100.0,2900.0,2021-09-23 03:03:05.000000,220209.0,286533.7060621498,,1988,402.0,Yes,Yes,No,1,Yes,1,Yes,Yes,2,53,F,D,C-,F
18539886,5137 Esmond Ave,94805,Richmond,CA,37.946558,-122.32720800000001,619990.0,1,3,1013.0,SINGLE_FAMILY,2,625100.0,3027.0,2021-09-23 01:38:12.000000,42247.0,4800.0,,1943,612.0,Yes,Yes,No,0,Yes,0,No,Yes,1,53,F,D,C-,F
18532042,1642 Butte St,94804,Richmond,CA,37.911791,-122.31271399999999,789000.0,2,2,1236.0,MULTI_FAMILY,2,797300.0,3367.0,2021-09-23 01:28:09.000000,237713.0,5000.0,1997-04-03 08:00:00.000000,1948,638.0,Yes,Yes,No,2,Yes,0,No,No,0,53,F,D,C-,F
18511675,3067 Jo Ann Dr,94806,Richmond,CA,37.974166,-122.32209099999999,658000.0,2,3,1120.0,SINGLE_FAMILY,2,680700.0,2999.0,2021-09-23 00:13:07.000000,115038.0,6500.0,,1958,588.0,Yes,Yes,No,2,Yes,0,No,No,1,53,F,D,C-,F
18506478,127 Willard Ave,94801,Richmond,CA,37.951453,-122.371195,699000.0,2,4,1633.0,SINGLE_FAMILY,2,524600.0,3384.0,2021-09-22 21:48:06.000000,453449.0,5000.0,2019-02-11 08:00:00.000000,2003,428.0,Yes,Yes,Yes,2,Yes,0,No,Yes,1,53,F,D,C-,F
18515282,1813 Brentz Ln,94806,San Pablo,CA,37.960095,-122.326449,889000.0,3,4,2391.0,SINGLE_FAMILY,2,949300.0,4235.0,2021-09-22 09:08:04.000000,213835.0,8450.0,2011-12-16 08:00:00.000000,1955,372.0,Yes,Yes,No,2,Yes,0,No,Yes,2,48,F,F,F,F
18533401,5930 Fresno Ave,94804,Richmond,CA,37.905669,-122.307506,749000.0,1,2,916.0,SINGLE_FAMILY,2,749000.0,2699.0,2021-09-22 06:58:13.000000,94737.0,5000.0,,1956,818.0,Yes,Yes,No,2,Yes,1,No,Yes,1,53,F,D,C-,F
18542017,2618 Rheem Ave,94804,Richmond,CA,37.949646,-122.34258200000001,799999.0,3,5,1430.0,SINGLE_FAMILY,2,800000.0,3294.0,2021-09-22 04:18:17.000000,676941.0,4575.0,2019-11-19 08:00:00.000000,1946,559.0,Yes,Yes,Yes,0,Yes,1,No,Yes,1,53,F,D,C-,F
18537410,337 44th St,94805,Richmond,CA,37.93375,-122.32838500000001,528000.0,1,2,775.0,SINGLE_FAMILY,2,528000.0,2329.0,2021-09-22 02:08:12.000000,136105.0,3800.0,2011-01-28 08:00:00.000000,1944,681.0,Yes,Yes,No,1,Yes,0,No,No,1,53,F,D,C-,F
18549822,436 Sanford Ave,94801,Richmond,CA,37.951726,-122.365124,635000.0,2,4,1600.0,SINGLE_FAMILY,-1,636400.0,3384.0,2021-10-04 15:42:02.611833,340158.0,5000.0,2001-09-27 07:00:00.000000,2001,397.0,Yes,Yes,No,0,Yes,0,No,No,1,53,F,D,C-,F
18534678,300 S 35th St,94804,Richmond,CA,37.927796,-122.335923,759900.0,4,6,2383.0,MULTI_FAMILY,-1,794100.0,2124.0,2021-10-04 15:42:02.611833,98937.0,5001.0,,1955,319.0,Yes,Yes,No,4,Yes,0,No,Yes,0,53,F,D,C-,F
18544264,740 7th St,94801,Richmond,CA,37.94341,-122.36233899999999,575000.0,1,3,728.0,SINGLE_FAMILY,-1,587600.0,2196.0,2021-10-04 15:42:02.611833,160990.0,2500.0,2014-08-06 07:00:00.000000,1991,790.0,No,Yes,No,1,Yes,1,No,No,1,53,F,D,C-,F
95429298,1406 Jetty Dr,94804,Richmond,CA,37.918037,-122.347706,719900.0,3,3,1331.0,TOWNHOUSE,4,737000.0,3262.0,2021-09-20 05:53:06.000000,664714.0,2500.0,2019-03-27 07:00:00.000000,2010,541.0,Yes,Yes,No,2,Yes,1,No,Yes,3,53,F,D,C-,F
18541514,2919 Lowell Ave,94804,Richmond,CA,37.949411,-122.33828899999999,675000.0,2,3,1529.0,SINGLE_FAMILY,5,675400.0,3469.0,2021-09-19 09:13:18.000000,142531.0,4000.0,,1942,441.0,Yes,Yes,No,0,Yes,1,No,Yes,2,53,F,D,C-,F
18546100,144 Marina Way S,94804,Richmond,CA,37.929874,-122.355562,450000.0,1,2,960.0,SINGLE_FAMILY,5,455700.0,1849.0,2021-09-19 06:48:10.000000,317155.0,960.0,2015-07-10 07:00:00.000000,1954,469.0,Yes,Yes,No,1,Yes,0,No,Yes,1,53,F,D,C-,F
18532553,1117 S 55th St,94804,Richmond,CA,37.91673,-122.318114,599888.0,2,3,1260.0,SINGLE_FAMILY,6,615400.0,3310.0,2021-09-19 00:18:10.000000,353245.0,3900.0,2015-10-29 07:00:00.000000,1962,476.0,Yes,Yes,No,1,Yes,0,No,No,2,53,F,D,C-,F
18545634,143 20th St,94801,Richmond,CA,37.933318,-122.350816,850000.0,4,4,2400.0,MULTI_FAMILY,6,868700.0,2458.0,2021-09-18 12:53:08.000000,594112.0,5625.0,2007-05-21 07:00:00.000000,1935,354.0,Yes,Yes,Yes,8,Yes,0,No,No,0,53,F,D,C-,F
18519262,2811 Sheldon Dr,94803,Richmond,CA,37.969184000000006,-122.29548100000001,649950.0,2,5,1500.0,SINGLE_FAMILY,6,657900.0,3816.0,2021-09-18 06:03:30.000000,393710.0,6000.0,2016-02-19 08:00:00.000000,1955,433.0,Yes,Yes,Yes,0,Yes,0,No,No,2,53,F,D,C-,F
68043182,66 Marina Lakes Dr,94804,Richmond,CA,37.913077,-122.341502,365000.0,1,1,533.0,CONDO,6,365000.0,2100.0,2021-09-18 04:33:14.000000,107561.0,2124.0,2011-09-27 07:00:00.000000,1992,685.0,Yes,Yes,Yes,0,Yes,0,Yes,Yes,1,53,F,D,C-,F
18515096,6092 N Arlington Blvd,94805,San Pablo,CA,37.946411,-122.319001,699000.0,3,4,2446.0,SINGLE_FAMILY,7,739100.0,3949.0,2021-09-18 00:13:10.000000,572891.0,5750.0,2021-06-24 07:00:00.000000,1959,286.0,Yes,No,No,2,Yes,0,No,No,0,48,F,F,F,F
68043488,198 Bayside Ct,94804,Richmond,CA,37.912057,-122.33808700000002,565000.0,2,2,1006.0,CONDO,7,565800.0,2699.0,2021-09-18 00:03:17.000000,540304.0,2124.0,2018-02-21 08:00:00.000000,1992,562.0,Yes,Yes,No,0,Yes,1,Yes,Yes,1,53,F,D,C-,F
18537527,673 41st St,94805,Richmond,CA,37.940094,-122.32946100000001,659000.0,1,3,1578.0,SINGLE_FAMILY,-1,669300.0,2963.0,2021-10-04 15:42:02.611833,49732.0,3798.0,,1941,418.0,Yes,Yes,No,1,Yes,0,No,Yes,1,53,F,D,C-,F
2081115942,"Residence 3 WLH Plan, Places at NOMA",94804,Richmond,CA,37.920608,-122.35569299999999,958380.0,3,3,1742.0,SINGLE_FAMILY,7,958380.0,2694.0,2021-09-17 16:16:00.000000,514005.0,286533.7060621498,,2021,550.0,No,No,No,2,No,0,No,No,0,53,F,D,C-,F
18536812,438 35th St,94805,Richmond,CA,37.935915,-122.335274,649000.0,2,3,1401.0,SINGLE_FAMILY,7,658000.0,3086.0,2021-09-17 07:48:21.000000,305288.0,3300.0,1991-04-23 07:00:00.000000,1927,463.0,Yes,Yes,No,1,Yes,1,No,No,0,53,F,D,C-,F
18502058,2662 Meadow Crest Ct,94806,Richmond,CA,37.980387,-122.335187,599000.0,3,2,2093.0,SINGLE_FAMILY,7,665700.0,3499.0,2021-09-17 07:33:08.000000,545000.0,3200.0,2020-08-21 07:00:00.000000,1984,286.0,Yes,Yes,No,2,Yes,1,Yes,Yes,0,53,F,D,C-,F
18538624,448 Mount St,94805,Richmond,CA,37.93544,-122.321092,1080000.0,2,5,2914.0,SINGLE_FAMILY,7,1098200.0,3949.0,2021-09-17 03:39:24.000000,391026.0,5401.0,1998-07-29 07:00:00.000000,2021,371.0,Yes,Yes,No,1,Yes,0,No,Yes,0,53,F,D,C-,F
18540713,861 30th St,94804,Richmond,CA,37.944764,-122.338301,549000.0,1,2,817.0,SINGLE_FAMILY,8,589000.0,2434.0,2021-09-16 21:53:09.000000,99323.0,2100.0,2012-01-09 08:00:00.000000,1954,672.0,Yes,Yes,No,1,Yes,1,No,Yes,1,53,F,D,C-,F
18545918,1703 Ohio Ave,94804,Richmond,CA,37.930976,-122.353104,599000.0,2,4,1548.0,SINGLE_FAMILY,8,609800.0,3334.0,2021-09-16 11:23:12.000000,49230.0,5000.0,2021-04-27 07:00:00.000000,1960,387.0,Yes,Yes,Yes,2,Yes,1,No,Yes,1,53,F,D,C-,F
72551697,76 Shoreline Ct,94804,Richmond,CA,37.911157,-122.34355500000001,489900.0,1,2,869.0,CONDO,8,489900.0,2658.0,2021-09-16 10:08:10.000000,262912.0,2125.0,2008-09-09 07:00:00.000000,1990,564.0,Yes,Yes,Yes,0,Yes,1,Yes,No,1,53,F,D,C-,F
18549013,103 Commodore Dr,94804,Richmond,CA,37.913568,-122.345398,679000.0,3,2,1257.0,TOWNHOUSE,8,687300.0,3149.0,2021-09-16 08:58:14.000000,246922.0,1325.0,,1988,540.0,Yes,Yes,No,0,Yes,1,No,Yes,2,53,F,D,C-,F
241643224,6106 McBryde Ave,94805,Richmond,CA,37.948417,-122.314231,750000.0,2,3,1446.0,SINGLE_FAMILY,8,750000.0,4500.0,2021-09-16 06:18:25.000000,30747.0,10716.0,,1938,519.0,Yes,Yes,Yes,0,Yes,1,No,No,2,53,F,D,C-,F
18537196,4609 Nevin Ave,94805,Richmond,CA,37.934026,-122.325832,599999.0,2,3,1253.0,SINGLE_FAMILY,8,699000.0,3123.0,2021-09-16 04:13:13.000000,128201.0,5000.0,2021-04-19 07:00:00.000000,1915,479.0,Yes,Yes,No,0,Yes,1,No,No,1,53,F,D,C-,F
18539197,6300 Kensington Ave,94805,Richmond,CA,37.943981,-122.311912,949000.0,2,3,1483.0,SINGLE_FAMILY,8,949000.0,3845.0,2021-09-16 03:03:13.000000,740449.0,6500.0,2005-03-01 08:00:00.000000,1950,640.0,Yes,Yes,Yes,0,Yes,1,No,Yes,1,53,F,D,C-,F
18541288,3219 Andrade Ave,94804,Richmond,CA,37.948015999999996,-122.336229,570000.0,1,2,836.0,SINGLE_FAMILY,8,570000.0,2499.0,2021-09-16 02:03:21.000000,199082.0,3800.0,2013-01-04 08:00:00.000000,1941,682.0,Yes,Yes,No,1,Yes,0,No,Yes,1,53,F,D,C-,F
18540338,836 Amador St,94805,Richmond,CA,37.946079,-122.324072,650000.0,2,2,1240.0,SINGLE_FAMILY,-1,650000.0,3175.0,2021-10-04 15:42:02.611833,254350.0,5998.0,1993-10-15 07:00:00.000000,1942,524.0,Yes,Yes,Yes,1,Yes,1,No,No,1,53,F,D,C-,F
18520091,3500 Stewarton Dr,94803,Richmond,CA,37.975143,-122.286273,649000.0,2,3,1112.0,SINGLE_FAMILY,9,796400.0,3099.0,2021-09-15 22:58:06.000000,570879.0,7475.0,2016-06-21 07:00:00.000000,1961,584.0,Yes,Yes,No,2,Yes,0,No,Yes,1,53,F,D,C-,F
18544354,680 4th St,94801,Richmond,CA,37.941964,-122.36549199999999,390000.0,1,2,945.0,SINGLE_FAMILY,10,431400.0,2600.0,2021-09-14 04:33:16.000000,152881.0,2500.0,2014-05-16 07:00:00.000000,1920,413.0,Yes,Yes,No,0,Yes,0,No,Yes,1,53,F,D,C-,F
